url,is_phishing,hostname,api_scanned_url,risk_score,score_threshold,predicted_is_phishing,matched_ground_truth,api_error
engagio.com,0,engagio.com,http://engagio.com/,0.00,50.0,false,true,
dt-updates.com,0,dt-updates.com,http://dt-updates.com/,0.00,50.0,false,true,
adexperu.edu.pe,0,adexperu.edu.pe,http://adexperu.edu.pe/,21.82,50.0,false,true,
japeddesmid.cfd,0,japeddesmid.cfd,http://japeddesmid.cfd/,21.82,50.0,false,true,
https://qdirjj.webwave.dev/,1,qdirjj.webwave.dev,https://qdirjj.webwave.dev/,15.00,50.0,false,false,
cfmaeroengines.com,0,cfmaeroengines.com,http://cfmaeroengines.com/,0.00,50.0,false,true,
https://po-trade.github.io/login/oauth2/signin.html,1,po-trade.github.io,https://po-trade.github.io/login/oauth2/signin.html,20.00,50.0,false,false,
slsc.org,0,slsc.org,http://slsc.org/,7.06,50.0,false,true,
https://grundwesterl.web.app/,1,grundwesterl.web.app,https://grundwesterl.web.app/,15.00,50.0,false,false,
friends2follow.com,0,friends2follow.com,http://friends2follow.com/,0.00,50.0,false,true,
itpe.co.kr,0,itpe.co.kr,http://itpe.co.kr/,7.06,50.0,false,true,
https://booonoboo00150.firebaseapp.com/,1,booonoboo00150.firebaseapp.com,https://booonoboo00150.firebaseapp.com/,3.53,50.0,false,false,
https://login-mail-review.prodalry.live/ovh/?email=#,1,login-mail-review.prodalry.live,https://login-mail-review.prodalry.live/ovh/?email=,21.82,50.0,false,false,
https://notificationalserverwebmail.weebly.com/,1,notificationalserverwebmail.weebly.com,https://notificationalserverwebmail.weebly.com/,3.00,50.0,false,false,
https://n07ukcgs2x2.typeform.com/ATTsecureportal,1,n07ukcgs2x2.typeform.com,https://n07ukcgs2x2.typeform.com/ATTsecureportal,11.00,50.0,false,false,
klinisyen.com,0,klinisyen.com,http://klinisyen.com/,0.00,50.0,false,true,
xlhost.com.ua,0,xlhost.com.ua,http://xlhost.com.ua/,0.00,50.0,false,true,
https://wbc1.webcindario.com/,1,wbc1.webcindario.com,https://wbc1.webcindario.com/,9.00,50.0,false,false,
https://17469150.xyz/k0tfyftc/z5WxWj/JiITGR,1,17469150.xyz,https://17469150.xyz/k0tfyftc/z5WxWj/JiITGR,21.82,50.0,false,false,
chamberdata.net,0,chamberdata.net,http://chamberdata.net/,0.00,50.0,false,true,
https://snapchatunlocker1.weebly.com/,1,snapchatunlocker1.weebly.com,https://snapchatunlocker1.weebly.com/,3.00,50.0,false,false,
root-servers.net,0,root-servers.net,http://root-servers.net/,0.00,50.0,false,true,
https://pkobp-ikplijtxjt.diue.de/R6eUMtUbOWxKYW7KltXh/ikPLIJtXjT/R6eUMtUbOWxKYW7KltXh4D9qgen/uZJs9/R6eUMtUbOWxKYW7KltXh/Zgloszenia.karty/CoeOla/pkobp.pl/R6eUMtUbOWxKYW7KltXhikPLIJtXjT,1,pkobp-ikplijtxjt.diue.de,https://pkobp-ikplijtxjt.diue.de/R6eUMtUbOWxKYW7KltXh/ikPLIJtXjT/R6eUMtUbOWxKYW7KltXh4D9qgen/uZJs9/R6eUMtUbOWxKYW7KltXh/Zgloszenia.karty/CoeOla/pkobp.pl/R6eUMtUbOWxKYW7KltXhikPLIJtXjT,24.29,50.0,false,false,
indianrailways.gov.in,0,indianrailways.gov.in,http://indianrailways.gov.in/,0.00,50.0,false,true,
https://paiements-autoroute.com/,1,paiements-autoroute.com,https://paiements-autoroute.com/,3.00,50.0,false,false,
renault.com,0,renault.com,http://renault.com/,0.00,50.0,false,true,
amada.eu,0,amada.eu,http://amada.eu/,21.18,50.0,false,true,
https://bafkreidrfhbmxe7a6slnmj7vrqpgnyaaal2iqjzcqydl6hxlls43m4iqv4.ipfs.dweb.link/,1,bafkreidrfhbmxe7a6slnmj7vrqpgnyaaal2iqjzcqydl6hxlls43m4iqv4.ipfs.dweb.link,https://bafkreidrfhbmxe7a6slnmj7vrqpgnyaaal2iqjzcqydl6hxlls43m4iqv4.ipfs.dweb.link/,5.00,50.0,false,false,
https://tuya365info.frappe.cloud/loggin,1,tuya365info.frappe.cloud,https://tuya365info.frappe.cloud/loggin,3.00,50.0,false,false,
https://conclusive-blackberry-990236.framer.app/,1,conclusive-blackberry-990236.framer.app,https://conclusive-blackberry-990236.framer.app/,21.43,50.0,false,false,
grademiners.com,0,grademiners.com,http://grademiners.com/,0.00,50.0,false,true,
https://estarrcfe2.myportfolio.com/,1,estarrcfe2.myportfolio.com,https://estarrcfe2.myportfolio.com/,3.00,50.0,false,false,
nba2klab.com,0,nba2klab.com,http://nba2klab.com/,0.00,50.0,false,true,
https://my-ee-details.web.app/,1,my-ee-details.web.app,https://my-ee-details.web.app/,15.00,50.0,false,false,
https://jqme8zxx.forms.app/paiementss-vinted-credits-vinted-refss,1,jqme8zxx.forms.app,https://jqme8zxx.forms.app/paiementss-vinted-credits-vinted-refss,15.00,50.0,false,false,
https://message-voice.weebly.com/,1,message-voice.weebly.com,https://message-voice.weebly.com/,3.00,50.0,false,false,
kultur.jp,0,kultur.jp,http://kultur.jp/,0.00,50.0,false,true,
keunglee.com,0,keunglee.com,http://keunglee.com/,10.91,50.0,false,true,
https://arsrsffarcw.w3spaces.com/tgatsvshbs.html,1,arsrsffarcw.w3spaces.com,https://arsrsffarcw.w3spaces.com/tgatsvshbs.html,0.00,50.0,false,false,
sapjam.com,0,sapjam.com,http://sapjam.com/,0.00,50.0,false,true,
https://gopesine-teraxionat-gitlab-io-11168d.gitlab.io/?resson&op=c&mainid=32144&em=216902700_163584_566544,1,gopesine-teraxionat-gitlab-io-11168d.gitlab.io,https://gopesine-teraxionat-gitlab-io-11168d.gitlab.io/?em=216902700_163584_566544&mainid=32144&op=c&resson=,14.00,50.0,false,false,
markveiling.nl,0,markveiling.nl,http://markveiling.nl/,28.24,50.0,false,true,
prideteam.ru,0,prideteam.ru,http://prideteam.ru/,0.00,50.0,false,true,
d4planner.io,0,d4planner.io,http://d4planner.io/,0.00,50.0,false,true,
coloksgp552.com,0,coloksgp552.com,http://coloksgp552.com/,10.91,50.0,false,true,
pardistown.com,0,pardistown.com,http://pardistown.com/,0.00,50.0,false,true,
proppit.com,0,proppit.com,http://proppit.com/,7.06,50.0,false,true,
https://specificst.weebly.com/,1,specificst.weebly.com,https://specificst.weebly.com/,3.00,50.0,false,false,
al-taj.ru,0,al-taj.ru,http://al-taj.ru/,0.00,50.0,false,true,
https://pub-b9beb95597004580babdef7ebc75c54e.r2.dev/index.html,1,pub-b9beb95597004580babdef7ebc75c54e.r2.dev,https://pub-b9beb95597004580babdef7ebc75c54e.r2.dev/index.html,15.00,50.0,false,false,
sportpalace.com.mx,0,sportpalace.com.mx,http://sportpalace.com.mx/,28.24,50.0,false,true,
https://remigiorizzo2orr.blogspot.com/?m=1,1,remigiorizzo2orr.blogspot.com,https://remigiorizzo2orr.blogspot.com/?m=1,3.53,50.0,false,false,
http://allegro.pl-id746283882.cfd,1,allegro.pl-id746283882.cfd,http://allegro.pl-id746283882.cfd/,21.82,50.0,false,false,
https://link.glazem.eu/prtWW1n1OPE7KTO3qHnb9hGfNmVOJbE4V.aspx,1,link.glazem.eu,https://link.glazem.eu/prtWW1n1OPE7KTO3qHnb9hGfNmVOJbE4V.aspx,21.43,50.0,false,false,
goodporno.black,0,goodporno.black,http://goodporno.black/,0.00,50.0,false,true,
https://hsdhewuiew3sdhjs.weebly.com/,1,hsdhewuiew3sdhjs.weebly.com,https://hsdhewuiew3sdhjs.weebly.com/,4.29,50.0,false,false,
https://pub-785ceff4c7744e0291ce10ad33e52189.r2.dev/link(2).html,1,pub-785ceff4c7744e0291ce10ad33e52189.r2.dev,https://pub-785ceff4c7744e0291ce10ad33e52189.r2.dev/link(2).html,15.00,50.0,false,false,
https://pub-3788ad253a724df58bca46bea734ea9e.r2.dev/index.html,1,pub-3788ad253a724df58bca46bea734ea9e.r2.dev,https://pub-3788ad253a724df58bca46bea734ea9e.r2.dev/index.html,15.00,50.0,false,false,
myoland.com,0,myoland.com,http://myoland.com/,0.00,50.0,false,true,
hostingcosmos.com,0,hostingcosmos.com,http://hostingcosmos.com/,0.00,50.0,false,true,
http://pub-d44e201c1f3e400586cb81b0f2d48f61.r2.dev/owasecure.htm,1,pub-d44e201c1f3e400586cb81b0f2d48f61.r2.dev,http://pub-d44e201c1f3e400586cb81b0f2d48f61.r2.dev/owasecure.htm,20.00,50.0,false,false,
casadecampo.com.do,0,casadecampo.com.do,http://casadecampo.com.do/,0.00,50.0,false,true,
https://nchdkjfgkdfgjdhgkjdfhgdfghkdfkjgdrdfgdf-2915.twil.io/ndhhdhde.html,1,nchdkjfgkdfgjdhgkjdfhgdfghkdfkjgdrdfgdf-2915.twil.io,https://nchdkjfgkdfgjdhgkjdfhgdfghkdfkjgdrdfgdf-2915.twil.io/ndhhdhde.html,0.00,50.0,false,false,
com-hotel.com,0,com-hotel.com,http://com-hotel.com/,0.00,50.0,false,true,
https://45129083.xyz/dghgwogd/uIhTy0/rNXO2u,1,45129083.xyz,https://45129083.xyz/dghgwogd/uIhTy0/rNXO2u,21.82,50.0,false,false,
https://ipdfosose.web.app/,1,ipdfosose.web.app,https://ipdfosose.web.app/,15.00,50.0,false,false,
https://pub-81e69ab627b54f74b060521747588b55.r2.dev/index.html,1,pub-81e69ab627b54f74b060521747588b55.r2.dev,https://pub-81e69ab627b54f74b060521747588b55.r2.dev/index.html,15.00,50.0,false,false,
http://allegrolokalnie.pl-oferta283742938364.sbs,1,allegrolokalnie.pl-oferta283742938364.sbs,http://allegrolokalnie.pl-oferta283742938364.sbs/,21.82,50.0,false,false,
https://global-download.ghost.io/en-desktop/,1,global-download.ghost.io,https://global-download.ghost.io/en-desktop/,12.00,50.0,false,false,
https://relayfr-post.com/,1,relayfr-post.com,https://relayfr-post.com/,21.43,50.0,false,false,
https://vali0darl1nea.webcindario.com/,1,vali0darl1nea.webcindario.com,https://vali0darl1nea.webcindario.com/,9.00,50.0,false,false,
salu-develper.com,0,salu-develper.com,http://salu-develper.com/,14.12,50.0,false,true,
https://exodus.wasmer.app/,1,exodus.wasmer.app,https://exodus.wasmer.app/,15.00,50.0,false,false,
https://twopagans.com/,1,twopagans.com,https://twopagans.com/,3.00,50.0,false,false,
https://pub-d032309cea2a431c8da17899c3ed68b2.r2.dev/index.html,1,pub-d032309cea2a431c8da17899c3ed68b2.r2.dev,https://pub-d032309cea2a431c8da17899c3ed68b2.r2.dev/index.html,15.00,50.0,false,false,
https://wwxhajudjgwjklckvzgs11.firebaseapp.com/,1,wwxhajudjgwjklckvzgs11.firebaseapp.com,https://wwxhajudjgwjklckvzgs11.firebaseapp.com/,3.53,50.0,false,false,
mso-chrono.ch,0,mso-chrono.ch,http://mso-chrono.ch/,14.12,50.0,false,true,
https://d-e19c099-e77026b-588c55-bd6b45-e1f8817.pages.dev/veriauth,1,d-e19c099-e77026b-588c55-bd6b45-e1f8817.pages.dev,https://d-e19c099-e77026b-588c55-bd6b45-e1f8817.pages.dev/veriauth,15.00,50.0,false,false,
https://d9gff8hbb.cc.rs6.net/tn.jsp?f=0018YLsxCKR3NFhRR35VKYCvDKD5vzCge7BU-HE579frftjPswyW2xrgOnodPup9h27ytyVSQrjgyoTcPXCOpiFbI3nrQ-b4khfrcvm65TBspGljSr2nDbUZQqXJr4N6Wt5SaiB53SXbbBjgnXw_R11lFz2TnsFil5U2aimfV3Xo63yq18pbi6gF1UgP7VAHxNWYAueI7ApfDm858ccbQpcu653VDmAkZQnGzYcNeHSncQ-7-Eltg3RDIIgewsBcQhedPwTpIB230y1rVWURjYKXZe6Q1nlI0joIq0-Ht_48qlx-N2TaM6qz-IE6q9nxVZ9&amp;amp,1,d9gff8hbb.cc.rs6.net,https://d9gff8hbb.cc.rs6.net/tn.jsp?amp%3Bamp=&f=0018YLsxCKR3NFhRR35VKYCvDKD5vzCge7BU-HE579frftjPswyW2xrgOnodPup9h27ytyVSQrjgyoTcPXCOpiFbI3nrQ-b4khfrcvm65TBspGljSr2nDbUZQqXJr4N6Wt5SaiB53SXbbBjgnXw_R11lFz2TnsFil5U2aimfV3Xo63yq18pbi6gF1UgP7VAHxNWYAueI7ApfDm858ccbQpcu653VDmAkZQnGzYcNeHSncQ-7-Eltg3RDIIgewsBcQhedPwTpIB230y1rVWURjYKXZe6Q1nlI0joIq0-Ht_48qlx-N2TaM6qz-IE6q9nxVZ9,3.64,50.0,false,false,
ashoo.wtf,0,ashoo.wtf,http://ashoo.wtf/,0.00,50.0,false,true,
http://uniswap.vg,1,uniswap.vg,http://uniswap.vg/,21.82,50.0,false,false,
https://sugigrahaindah.com/assets/img/,1,sugigrahaindah.com,https://sugigrahaindah.com/assets/img/,9.00,50.0,false,false,
62yun.ru,0,62yun.ru,http://62yun.ru/,28.24,50.0,false,true,
myloview.pl,0,myloview.pl,http://myloview.pl/,7.06,50.0,false,true,
https://shaw-101828.square.site/,1,shaw-101828.square.site,https://shaw-101828.square.site/,3.53,50.0,false,false,
https://kckjzjnrkb.firebaseapp.com/,1,kckjzjnrkb.firebaseapp.com,https://kckjzjnrkb.firebaseapp.com/,3.53,50.0,false,false,
gulfkeralavacancys.com,0,gulfkeralavacancys.com,http://gulfkeralavacancys.com/,0.00,50.0,false,true,
https://tapkit.me/BTCOMSSQ,1,tapkit.me,https://tapkit.me/BTCOMSSQ,3.00,50.0,false,false,
https://postoffice-co-za.web.app/,1,postoffice-co-za.web.app,https://postoffice-co-za.web.app/,15.00,50.0,false,false,
https://connect3rivers-fcu.firebaseapp.com/,1,connect3rivers-fcu.firebaseapp.com,https://connect3rivers-fcu.firebaseapp.com/,3.53,50.0,false,false,
https://pub-85c8ac492a5e41d7b0fad25337aa69f6.r2.dev/index.html,1,pub-85c8ac492a5e41d7b0fad25337aa69f6.r2.dev,https://pub-85c8ac492a5e41d7b0fad25337aa69f6.r2.dev/index.html,15.00,50.0,false,false,
glamlora.co.uk,0,glamlora.co.uk,http://glamlora.co.uk/,0.00,50.0,false,true,
coinzillatag.com,0,coinzillatag.com,http://coinzillatag.com/,0.00,50.0,false,true,
enregistre-le.site,0,enregistre-le.site,http://enregistre-le.site/,0.00,50.0,false,true,
https://bafkreihildobrerhc2al3pystbjdr5iwint5hlqepk7n36oe2juatk2m3u.ipfs.dweb.link/,1,bafkreihildobrerhc2al3pystbjdr5iwint5hlqepk7n36oe2juatk2m3u.ipfs.dweb.link,https://bafkreihildobrerhc2al3pystbjdr5iwint5hlqepk7n36oe2juatk2m3u.ipfs.dweb.link/,5.00,50.0,false,false,
pntra.com,0,pntra.com,http://pntra.com/,0.00,50.0,false,true,
https://ijohuiygutyr567.webcindario.com/,1,ijohuiygutyr567.webcindario.com,https://ijohuiygutyr567.webcindario.com/,9.00,50.0,false,false,
flexuro.net,0,flexuro.net,http://flexuro.net/,0.00,50.0,false,true,
https://huxqkait.web.app/,1,huxqkait.web.app,https://huxqkait.web.app/,15.00,50.0,false,false,
https://review-login-mobile.firebaseapp.com/,1,review-login-mobile.firebaseapp.com,https://review-login-mobile.firebaseapp.com/,3.53,50.0,false,false,
https://mailtelsu7.weebly.com/,1,mailtelsu7.weebly.com,https://mailtelsu7.weebly.com/,3.00,50.0,false,false,
6566fun.com,0,6566fun.com,http://6566fun.com/,0.00,50.0,false,true,
digiaccess.org,0,digiaccess.org,http://digiaccess.org/,0.00,50.0,false,true,
technologyreview.com,0,technologyreview.com,http://technologyreview.com/,7.06,50.0,false,true,
https://pub-42b970e6398a4e69a742f1981a9dd62a.r2.dev/index.html,1,pub-42b970e6398a4e69a742f1981a9dd62a.r2.dev,https://pub-42b970e6398a4e69a742f1981a9dd62a.r2.dev/index.html,15.00,50.0,false,false,
valpo.edu,0,valpo.edu,http://valpo.edu/,7.06,50.0,false,true,
playexch99.com,0,playexch99.com,http://playexch99.com/,0.00,50.0,false,true,
vc.com,0,vc.com,http://vc.com/,0.00,50.0,false,true,
https://veiw-homepage.ghost.io/official-bridge/,1,veiw-homepage.ghost.io,https://veiw-homepage.ghost.io/official-bridge/,4.29,50.0,false,false,
https://app-exxodas-connect.pages.dev,1,app-exxodas-connect.pages.dev,https://app-exxodas-connect.pages.dev/,21.43,50.0,false,false,
https://2nd2n.com/wp-admin/ams/mxo.html,1,2nd2n.com,https://2nd2n.com/wp-admin/ams/mxo.html,4.29,50.0,false,false,
nnn688.com,0,nnn688.com,http://nnn688.com/,10.91,50.0,false,true,
https://ndjkdjkf.weebly.com/,1,ndjkdjkf.weebly.com,https://ndjkdjkf.weebly.com/,3.00,50.0,false,false,
https://atthomeservice.byethost9.com/?e=abuse@att.net&i=2,1,atthomeservice.byethost9.com,https://atthomeservice.byethost9.com/?e=abuse%40att.net&i=2,0.00,50.0,false,false,
https://docs.gravatar.com/changelog/,1,docs.gravatar.com,https://docs.gravatar.com/changelog/,3.00,50.0,false,false,
https://rokndisfnuhdinkdhusorsdreqaezxrfxsdoko.weebly.com/,1,rokndisfnuhdinkdhusorsdreqaezxrfxsdoko.weebly.com,https://rokndisfnuhdinkdhusorsdreqaezxrfxsdoko.weebly.com/,3.00,50.0,false,false,
https://appeal-check.firebaseapp.com/,1,appeal-check.firebaseapp.com,https://appeal-check.firebaseapp.com/,3.53,50.0,false,false,
raygunsite.com,0,raygunsite.com,http://raygunsite.com/,7.06,50.0,false,true,
https://ydsgsgh.weebly.com/,1,ydsgsgh.weebly.com,https://ydsgsgh.weebly.com/,3.00,50.0,false,false,
swiatksiazki.pl,0,swiatksiazki.pl,http://swiatksiazki.pl/,7.06,50.0,false,true,
breezygolf.com,0,breezygolf.com,http://breezygolf.com/,0.00,50.0,false,true,
https://sp197855.sitebeat.crazydomains.com/,1,sp197855.sitebeat.crazydomains.com,https://sp197855.sitebeat.crazydomains.com/,0.00,50.0,false,false,
https://colne-3f89k.firebaseapp.com/,1,colne-3f89k.firebaseapp.com,https://colne-3f89k.firebaseapp.com/,3.53,50.0,false,false,
https://isdheydbhdee.w3spaces.com/udhdyebdys.html,1,isdheydbhdee.w3spaces.com,https://isdheydbhdee.w3spaces.com/udhdyebdys.html,0.00,50.0,false,false,
https://gmx-kontog.weebly.com/,1,gmx-kontog.weebly.com,https://gmx-kontog.weebly.com/,3.00,50.0,false,false,
https://ppt.cc/fKsFAx,1,ppt.cc,https://ppt.cc/fKsFAx,3.00,50.0,false,false,
https://tokenbip-ar.webcindario.com,1,tokenbip-ar.webcindario.com,https://tokenbip-ar.webcindario.com/,9.00,50.0,false,false,
https://comp-vab.web.app/,1,comp-vab.web.app,https://comp-vab.web.app/,15.00,50.0,false,false,
vbgts.com,0,vbgts.com,http://vbgts.com/,7.06,50.0,false,true,
dns-on.de,0,dns-on.de,http://dns-on.de/,21.82,50.0,false,true,
apexhouse.co.uk,0,apexhouse.co.uk,http://apexhouse.co.uk/,14.12,50.0,false,true,
https://r7d2n6.sbs/cjbjoxau/sMHgNG/4kLr1Y,1,r7d2n6.sbs,https://r7d2n6.sbs/cjbjoxau/sMHgNG/4kLr1Y,21.82,50.0,false,false,
https://sparkassen-chess-trophy.de/index.php/de/,1,sparkassen-chess-trophy.de,https://sparkassen-chess-trophy.de/index.php/de/,15.00,50.0,false,false,
miladycima.com,0,miladycima.com,http://miladycima.com/,0.00,50.0,false,true,
gugu3.com,0,gugu3.com,http://gugu3.com/,0.00,50.0,false,true,
https://accept-ios-4f332.web.app/,1,accept-ios-4f332.web.app,https://accept-ios-4f332.web.app/,15.00,50.0,false,false,
montana.edu,0,montana.edu,http://montana.edu/,0.00,50.0,false,true,
sahomashop.com,0,sahomashop.com,http://sahomashop.com/,7.06,50.0,false,true,
https://dossier55-bnp.com/connexion,1,dossier55-bnp.com,https://dossier55-bnp.com/connexion,10.91,50.0,false,false,
accesstomemory.org,0,accesstomemory.org,http://accesstomemory.org/,0.00,50.0,false,true,
https://apply-job.github.io/home/,1,apply-job.github.io,https://apply-job.github.io/home/,15.00,50.0,false,false,
https://floridainternationaluniversal.ukit.me/,1,floridainternationaluniversal.ukit.me,https://floridainternationaluniversal.ukit.me/,3.00,50.0,false,false,
uarington.com,0,uarington.com,http://uarington.com/,28.24,50.0,false,true,
aidevnull.ru,0,aidevnull.ru,http://aidevnull.ru/,0.00,50.0,false,true,
xnxxxxxxxarab.hair,0,xnxxxxxxxarab.hair,http://xnxxxxxxxarab.hair/,7.06,50.0,false,true,
https://9b705282-d627-4bc4-b345-2f0fe2cc5706-00-1a2dvfzm0fa1x.riker.replit.dev/,1,9b705282-d627-4bc4-b345-2f0fe2cc5706-00-1a2dvfzm0fa1x.riker.replit.dev,https://9b705282-d627-4bc4-b345-2f0fe2cc5706-00-1a2dvfzm0fa1x.riker.replit.dev/,21.43,50.0,false,false,
http://3399760.nd613831.web.hosting-test.net/1%20SFR/,1,3399760.nd613831.web.hosting-test.net,http://3399760.nd613831.web.hosting-test.net/1%20SFR/,0.00,50.0,false,false,
https://pub-d1a37f86e8e143289fc7ed902ed64a48.r2.dev/Non-Compliant.html?theme=trst&amp;WOolS=188P76P188KM762892331882876P76P188KM76289233188KM76289233,1,pub-d1a37f86e8e143289fc7ed902ed64a48.r2.dev,https://pub-d1a37f86e8e143289fc7ed902ed64a48.r2.dev/Non-Compliant.html?amp%3BWOolS=188P76P188KM762892331882876P76P188KM76289233188KM76289233&theme=trst,23.00,50.0,false,false,
https://premium-intro.ghost.io/bridges/,1,premium-intro.ghost.io,https://premium-intro.ghost.io/bridges/,4.29,50.0,false,false,
rummycue.com,0,rummycue.com,http://rummycue.com/,0.00,50.0,false,true,
https://pub-39d9a7d9077c4e42aaa920eef9dd56cb.r2.dev/index.html,1,pub-39d9a7d9077c4e42aaa920eef9dd56cb.r2.dev,https://pub-39d9a7d9077c4e42aaa920eef9dd56cb.r2.dev/index.html,15.00,50.0,false,false,
https://xn----8sbenebo4al1d2aq.xn--p1ai/,1,xn----8sbenebo4al1d2aq.xn--p1ai,https://xn----8sbenebo4al1d2aq.xn--p1ai/,3.53,50.0,false,false,
hbgrb.net,0,hbgrb.net,http://hbgrb.net/,0.00,50.0,false,true,
https://updatemailbox0.weebly.com/,1,updatemailbox0.weebly.com,https://updatemailbox0.weebly.com/,3.00,50.0,false,false,
https://norvadolatest.weebly.com/,1,norvadolatest.weebly.com,https://norvadolatest.weebly.com/,3.00,50.0,false,false,
https://userattmailyahoo3893940940.ukit.me/,1,userattmailyahoo3893940940.ukit.me,https://userattmailyahoo3893940940.ukit.me/,3.00,50.0,false,false,
https://favorable-frame-917294-db63eea8c.framer.app/,1,favorable-frame-917294-db63eea8c.framer.app,https://favorable-frame-917294-db63eea8c.framer.app/,21.43,50.0,false,false,
https://meta-business-supports.pages.dev/,1,meta-business-supports.pages.dev,https://meta-business-supports.pages.dev/,15.00,50.0,false,false,
e-redes.pt,0,e-redes.pt,http://e-redes.pt/,21.18,50.0,false,true,
chacott.co.jp,0,chacott.co.jp,http://chacott.co.jp/,0.00,50.0,false,true,
correugratis5.cat,0,correugratis5.cat,http://correugratis5.cat/,0.00,50.0,false,true,
shopactiondirect.com,0,shopactiondirect.com,http://shopactiondirect.com/,35.29,50.0,false,true,
https://belkkkkkkppp.webflow.io/,1,belkkkkkkppp.webflow.io,https://belkkkkkkppp.webflow.io/,15.00,50.0,false,false,
https://co1tact.firebaseapp.com/,1,co1tact.firebaseapp.com,https://co1tact.firebaseapp.com/,3.53,50.0,false,false,
http://allegrolokalnie.dla-ciebie-oferty16253.sbs,1,allegrolokalnie.dla-ciebie-oferty16253.sbs,http://allegrolokalnie.dla-ciebie-oferty16253.sbs/,21.82,50.0,false,false,
traeumtgerade.de,0,traeumtgerade.de,http://traeumtgerade.de/,14.12,50.0,false,true,
https://segurpich1ncha.webcindario.com/validacion/mailvalidation.html,1,segurpich1ncha.webcindario.com,https://segurpich1ncha.webcindario.com/validacion/mailvalidation.html,9.00,50.0,false,false,
https://bradfarrows573.wixsite.com/my-site-1,1,bradfarrows573.wixsite.com,https://bradfarrows573.wixsite.com/my-site-1,5.45,50.0,false,false,
https://accessible-knowledge-911863.framer.app/,1,accessible-knowledge-911863.framer.app,https://accessible-knowledge-911863.framer.app/,21.43,50.0,false,false,
https://depotfr-8ae92.web.app/,1,depotfr-8ae92.web.app,https://depotfr-8ae92.web.app/,15.00,50.0,false,false,
https://qauiuoplomkiolo.weebly.com/,1,qauiuoplomkiolo.weebly.com,https://qauiuoplomkiolo.weebly.com/,3.00,50.0,false,false,
https://edutex.net/iz/sco.html,1,edutex.net,https://edutex.net/iz/sco.html,3.00,50.0,false,false,
jakelectronics.com,0,jakelectronics.com,http://jakelectronics.com/,0.00,50.0,false,true,
merchant-center-analytics.goog,0,merchant-center-analytics.goog,http://merchant-center-analytics.goog/,21.82,50.0,false,true,
https://4hpplh8y.forms.app/validation-gratuite-dpd-group,1,4hpplh8y.forms.app,https://4hpplh8y.forms.app/validation-gratuite-dpd-group,15.00,50.0,false,false,
https://miespaciopichin.webcindario.com/?fbclid=IwY2xjawOuqo1leHRuA2FlbQIxMABicmlkETFsclRuTkQ3OGhkY3hEVTJac3J0YwZhcHBfaWQPNTQxNjM5NDkzODg5MDI1AAEeiDnFVw2pYEgiphlPEl3LYLB2JVt2C-DNuW19cknf-pm9Lb74hFOO2-p9l3c_aem_UnLgqBH6RDpp50eIoGb58g,1,miespaciopichin.webcindario.com,https://miespaciopichin.webcindario.com/?fbclid=IwY2xjawOuqo1leHRuA2FlbQIxMABicmlkETFsclRuTkQ3OGhkY3hEVTJac3J0YwZhcHBfaWQPNTQxNjM5NDkzODg5MDI1AAEeiDnFVw2pYEgiphlPEl3LYLB2JVt2C-DNuW19cknf-pm9Lb74hFOO2-p9l3c_aem_UnLgqBH6RDpp50eIoGb58g,11.00,50.0,false,false,
https://connect-poocoin-login-tokens.blogspot.com/,1,connect-poocoin-login-tokens.blogspot.com,https://connect-poocoin-login-tokens.blogspot.com/,3.53,50.0,false,false,
z1motorsports.com,0,z1motorsports.com,http://z1motorsports.com/,0.00,50.0,false,true,
https://bafkreif4yp3x4kplpdvid55jd6voqavskc7yhnjpub4pzr5a5dk3ec6ev4.ipfs.dweb.link/,1,bafkreif4yp3x4kplpdvid55jd6voqavskc7yhnjpub4pzr5a5dk3ec6ev4.ipfs.dweb.link,https://bafkreif4yp3x4kplpdvid55jd6voqavskc7yhnjpub4pzr5a5dk3ec6ev4.ipfs.dweb.link/,5.00,50.0,false,false,
https://support-inter.webcindario.com/,1,support-inter.webcindario.com,https://support-inter.webcindario.com/,9.00,50.0,false,false,
http://anasathalassas.gr/modules/mod_simplefileuploadv1.3/elements/fold/ionoscom/index.html,1,anasathalassas.gr,http://anasathalassas.gr/modules/mod_simplefileuploadv1.3/elements/fold/ionoscom/index.html,2.86,50.0,false,false,
pfm-intelligence.com,0,pfm-intelligence.com,http://pfm-intelligence.com/,7.06,50.0,false,true,
www11.cyou,0,www11.cyou,http://www11.cyou/,0.00,50.0,false,true,
https://hilianquan.com/j5pEvhApiS,1,hilianquan.com,https://hilianquan.com/j5pEvhApiS,4.29,50.0,false,false,
https://www.tusbeneficioscmr.com/,1,www.tusbeneficioscmr.com,https://www.tusbeneficioscmr.com/,21.82,50.0,false,false,
iscream3.com,0,iscream3.com,http://iscream3.com/,0.00,50.0,false,true,
telutionmachine.de,0,telutionmachine.de,http://telutionmachine.de/,21.18,50.0,false,true,
sexvideos-xxx.net,0,sexvideos-xxx.net,http://sexvideos-xxx.net/,0.00,50.0,false,true,
https://allegrolokalnie.pl-ogloszenie295324.biz,1,allegrolokalnie.pl-ogloszenie295324.biz,https://allegrolokalnie.pl-ogloszenie295324.biz/,21.82,50.0,false,false,
http://oldmonero.net,1,oldmonero.net,http://oldmonero.net/,0.00,50.0,false,false,
