url,normalized_url,host,is_phishing,feature_version,label_source,url_length,host_length,path_length,query_length,num_dots,num_hyphens,num_digits,num_special_chars,has_at,is_ip,uses_https,subdomain_count,path_depth,query_param_count,host_entropy,path_entropy,suspicious_token_count,brand_token_count,page_title_length,page_heading_count,form_count,login_form_present,password_field_count,input_field_count,nav_link_count,image_count,external_image_domain_count,form_action_count,free_host_flag,brand_candidate_count,detected_brand_present,brand_mismatch_flag,brand_path_match,brand_mention_count,suspicious_phrase_count,form_action_mismatch,no_navigation_menu_flag,heuristics_score,content_score,ssl_score,domain_age_score,threat_intel_score,unknown_check_count,content_available,password_on_http,content_keyword_flag,hidden_elements_flag,ssl_valid_cert,ssl_self_signed,ssl_old_protocol,domain_age_days,domain_age_known,threat_match_found,threat_positive_matches,threat_negative_matches
bfi.org.uk,http://bfi.org.uk/,bfi.org.uk,0,ml_features_v2,netstar_csv,18.0,10.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.121928,-0.0,0.0,0.0,18.0,12.0,1.0,1.0,0.0,1.0,32.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10841.0,1.0,0.0,0.0,0.0
www-bd-toeslag-329765.online/,http://www-bd-toeslag-329765.online/,www-bd-toeslag-329765.online,1,ml_features_v2,netstar_csv,36.0,28.0,1.0,0.0,1.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.182006,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dyson.cn,http://dyson.cn/,dyson.cn,0,ml_features_v2,netstar_csv,16.0,8.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8421.0,1.0,0.0,0.0,0.0
ydns.eu,http://ydns.eu/,ydns.eu,0,ml_features_v2,netstar_csv,15.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.807355,-0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xnzfmpjjjm.6336448web-dh.top/,http://xnzfmpjjjm.6336448web-dh.top/,xnzfmpjjjm.6336448web-dh.top,1,ml_features_v2,netstar_csv,36.0,28.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.208966,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ird.fr,http://ird.fr/,ird.fr,0,ml_features_v2,netstar_csv,14.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.251629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9980.0,1.0,0.0,0.0,0.0
omron.com,http://omron.com/,omron.com,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419382,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10413.0,1.0,0.0,0.0,0.0
bmn2cazsgg.8888513-com0.top/,http://bmn2cazsgg.8888513-com0.top/,bmn2cazsgg.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.088221,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
marriage-therapy-32525.bond/,http://marriage-therapy-32525.bond/,marriage-therapy-32525.bond,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106377,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
www.ygjykf.blogspot.ca/,http://www.ygjykf.blogspot.ca/,www.ygjykf.blogspot.ca,1,ml_features_v2,netstar_csv,30.0,22.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.754442,-0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7110.0,1.0,0.0,0.0,0.0
ciberserver.com,http://ciberserver.com/,ciberserver.com,0,ml_features_v2,netstar_csv,23.0,15.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.139572,-0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8706.0,1.0,0.0,0.0,0.0
sitevibes.com,http://sitevibes.com/,sitevibes.com,0,ml_features_v2,netstar_csv,21.0,13.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238901,-0.0,0.0,0.0,46.0,12.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6554.0,1.0,0.0,0.0,0.0
ratemyprofessors.com,http://ratemyprofessors.com/,ratemyprofessors.com,0,ml_features_v2,netstar_csv,28.0,20.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9118.0,1.0,0.0,0.0,0.0
childline.org.uk,http://childline.org.uk/,childline.org.uk,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10743.0,1.0,0.0,0.0,0.0
1gs2m.hcm660.com/,http://1gs2m.hcm660.com/,1gs2m.hcm660.com,1,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.32782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,1.0,0.0,0.0,0.0
computerhope.com,http://computerhope.com/,computerhope.com,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20282,-0.0,0.0,0.0,34.0,6.0,2.0,1.0,0.0,2.0,6.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10129.0,1.0,0.0,0.0,0.0
cytbaiif6f.251110com-dh.top/,http://cytbaiif6f.251110com-dh.top/,cytbaiif6f.251110com-dh.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.134336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gu.se,http://gu.se/,gu.se,0,ml_features_v2,netstar_csv,13.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321928,-0.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,214.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13610.0,1.0,0.0,0.0,0.0
flukeproxy.com,http://flukeproxy.com/,flukeproxy.com,0,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664498,-0.0,0.0,0.0,10.0,12.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,1.0,0.0,0.0,0.0
mercola.com,http://mercola.com/,mercola.com,0,ml_features_v2,netstar_csv,19.0,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913977,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colorado-ri.cc/,http://colorado-ri.cc/,colorado-ri.cc,1,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985228,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,1.0,0.0,0.0,0.0
8nmrz.hcm660.com/,http://8nmrz.hcm660.com/,8nmrz.hcm660.com,1,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.32782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freetrustslimited.com/,http://freetrustslimited.com/,freetrustslimited.com,1,ml_features_v2,netstar_csv,29.0,21.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.558519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmol.io,http://tmol.io/,tmol.io,0,ml_features_v2,netstar_csv,15.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521641,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,1.0,0.0,0.0,0.0
kaic52wme6.5555963com-dh.top/,http://kaic52wme6.5555963com-dh.top/,kaic52wme6.5555963com-dh.top,1,ml_features_v2,netstar_csv,36.0,28.0,1.0,0.0,2.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.035582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
girlsland.life/,http://girlsland.life/,girlsland.life,1,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324863,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
celuapuestas.app,http://celuapuestas.app/,celuapuestas.app,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.030639,-0.0,0.0,0.0,15.0,0.0,3.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
jaguarlandrover.com,http://jaguarlandrover.com/,jaguarlandrover.com,0,ml_features_v2,netstar_csv,27.0,19.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64215,-0.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,54.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v9vltdm.cn/,http://v9vltdm.cn/,v9vltdm.cn,1,ml_features_v2,netstar_csv,18.0,10.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.121928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
helixo.co,http://helixo.co/,helixo.co,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947703,-0.0,0.0,0.0,61.0,12.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.0,1.0,0.0,0.0,0.0
jnewirwqed1.info/,http://jnewirwqed1.info/,jnewirwqed1.info,1,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ig7hyrnbfb.8888513-com0.top/,http://ig7hyrnbfb.8888513-com0.top/,ig7hyrnbfb.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.236369,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ia5ekndt6b.8888513-com0.top/,http://ia5ekndt6b.8888513-com0.top/,ia5ekndt6b.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.162295,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bf21e42582.qbw789.vip/,http://bf21e42582.qbw789.vip/,bf21e42582.qbw789.vip,1,ml_features_v2,netstar_csv,29.0,21.0,1.0,0.0,2.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.88018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,1.0,0.0,0.0,0.0
xgghbcyzrs.2033898a1.top/,http://xgghbcyzrs.2033898a1.top/,xgghbcyzrs.2033898a1.top,1,ml_features_v2,netstar_csv,32.0,24.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.251629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
unfpa.org,http://unfpa.org/,unfpa.org,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169925,-0.0,0.0,0.0,30.0,12.0,2.0,1.0,0.0,2.0,633.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uv8b0q.buchhaltungsservice-weber.de/,http://uv8b0q.buchhaltungsservice-weber.de/,uv8b0q.buchhaltungsservice-weber.de,1,ml_features_v2,netstar_csv,43.0,35.0,1.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.183014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rjybgemwxk.6336448web-dh.top/,http://rjybgemwxk.6336448web-dh.top/,rjybgemwxk.6336448web-dh.top,1,ml_features_v2,netstar_csv,36.0,28.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.307355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
intaehp2hr.682687com-dhxl.top/demo/,http://intaehp2hr.682687com-dhxl.top/demo/,intaehp2hr.682687com-dhxl.top,1,ml_features_v2,netstar_csv,42.0,29.0,6.0,0.0,2.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,4.211261,2.251629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xlaim-xyq.ml/,http://xlaim-xyq.ml/,xlaim-xyq.ml,1,ml_features_v2,netstar_csv,20.0,12.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.084963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
imggaming.com,http://imggaming.com/,imggaming.com,0,ml_features_v2,netstar_csv,21.0,13.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.815072,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,1.0,0.0,0.0,0.0
www6.oliveandpipwr.co/,http://www6.oliveandpipwr.co/,www6.oliveandpipwr.co,1,ml_features_v2,netstar_csv,29.0,21.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.630413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
t8mmn42sck.8888513-com0.top/,http://t8mmn42sck.8888513-com0.top/,t8mmn42sck.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,11.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.852498,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
chxqdnxrpn.8888513-com0.top/,http://chxqdnxrpn.8888513-com0.top/,chxqdnxrpn.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.014147,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtualbrest.ru,http://virtualbrest.ru/,virtualbrest.ru,0,ml_features_v2,netstar_csv,23.0,15.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323231,-0.0,0.0,0.0,79.0,2.0,1.0,1.0,0.0,2.0,17.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.0,1.0,0.0,0.0,0.0
gpgzrdk5rz.6336448web-dh.top/,http://gpgzrdk5rz.6336448web-dh.top/,gpgzrdk5rz.6336448web-dh.top,1,ml_features_v2,netstar_csv,36.0,28.0,1.0,0.0,2.0,1.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.164498,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bzcjhrzpsr.8888513-com0.top/,http://bzcjhrzpsr.8888513-com0.top/,bzcjhrzpsr.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.014147,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbrf.ru,http://sbrf.ru/,sbrf.ru,0,ml_features_v2,netstar_csv,15.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521641,-0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,1.0,0.0,0.0,0.0
